country,city,village,number,name,address,administration,latitude,longitude,grade,type2,type,exec,diaper
9020,9020050,林湖村,W050000030,烈嶼鄉公所2F男廁,金門縣烈嶼鄉林湖村西路,縣市政府,24.42947547,118.2443952,特優級,民眾洽公場所,男廁所,烈嶼鄉公所,0
9020,9020050,林湖村,W050000029,烈嶼鄉公所1F無障礙廁所,金門縣烈嶼鄉林湖村西路,縣市政府,24.42947547,118.2443952,特優級,民眾洽公場所,無障礙廁所,烈嶼鄉公所,0
9020,9020050,林湖村,W050000028,烈嶼鄉公所1F女廁,金門縣烈嶼鄉林湖村西路,縣市政府,24.42947547,118.2443952,特優級,民眾洽公場所,女廁所,烈嶼鄉公所,0
9020,9020020,三山里,W020000008,民俗文化村女廁,金門縣金沙鎮三山里山后民俗文化村,內政部國家公園署,24.50429061,118.441019,特優級,觀光地區及風景區,女廁所,金門國家公園管理處,0
9020,9020020,三山里,W020000010,楓香林男廁,金門縣金沙鎮三山里陽沙路旁楓香林,內政部國家公園署,24.49292225,118.4447811,特優級,觀光地區及風景區,男廁所,金門國家公園管理處,0
9020,9020010,南門里,W010000023,體育場司令台下方性別友善廁所,金門縣金城鎮南門里民族路,縣市政府,24.42987842,118.3124059,特優級,文化育樂活動場所,性別友善廁所,金門縣立體育場,0
9020,9020030,料羅里,W030000093,料羅碼頭2號女廁,金門縣金湖鎮料羅里料羅碼頭,縣市政府,24.40806574,118.430054,特優級,交通,女廁所,金門縣港務處,0
9020,9020030,溪湖里,W030000092,復國墩漁港無障礙廁所,金門縣金湖鎮溪湖里復國墩漁港,縣市政府,24.44656145,118.4728673,特優級,交通,無障礙廁所,金門區漁會,0
9020,9020030,溪湖里,W030000091,復國墩漁港女廁,金門縣金湖鎮溪湖里復國墩漁港,縣市政府,24.44656145,118.4728673,特優級,交通,女廁所,金門區漁會,0
9020,9020030,溪湖里,W030000090,復國墩漁港男廁,金門縣金湖鎮溪湖里復國墩漁港,縣市政府,24.44656145,118.4728673,特優級,交通,男廁所,金門區漁會,0
9020,9020020,西園里,W020000031,文化園區C棟博物館無障礙廁所,金門縣金沙鎮西園里文化路,縣市政府,24.49931484,118.4035868,特優級,文化育樂活動場所,無障礙廁所,金門縣文化園區管理所,0
9020,9020020,西園里,W020000030,文化園區C棟博物館女廁,金門縣金沙鎮西園里文化路,縣市政府,24.49931484,118.4035868,特優級,文化育樂活動場所,女廁所,金門縣文化園區管理所,0
9020,9020010,賢庵里,W010000043,延平郡王祠女廁,金門縣金城鎮賢庵里夏墅西北方,縣市政府,24.42442456,118.3049784,特優級,宗教禮儀場所,女廁所,金門縣養護工程所,0
9020,9020030,山外里,W030000013,迎賓館男廁,金門縣金湖鎮山外里山外,內政部國家公園署,24.44788448,118.4179418,特優級,觀光地區及風景區,男廁所,金門國家公園管理處,0
9020,9020030,正義里,W030000021,金門航空站特產中心旁無障礙廁所,金門縣金湖鎮正義里尚義機場,交通部民用航空局,24.43522385,118.3673601,特優級,交通,無障礙廁所,交通部民用航空局金門航空站,0
