country,city,village,number,name,address,administration,latitude,longitude,grade,type2,type,exec,diaper
10016,10016010,中興里,X010000082,澎湖縣政府第3棟辦公大樓1樓男廁,澎湖縣馬公市中興里治平路,縣市政府,23.5703202,119.5665157,特優級,,男廁所,澎湖縣政府,0
10016,10016040,赤馬村,X040000056,西嶼鄉立圖書館無障礙廁所,澎湖縣西嶼鄉赤馬村,縣市政府,23.58438168,119.5067453,特優級,文化育樂活動場所,無障礙廁所,西嶼鄉公所,0
10016,10016040,赤馬村,X040000055,西嶼鄉立圖書館女廁,澎湖縣西嶼鄉赤馬村,縣市政府,23.58443085,119.5067561,特優級,文化育樂活動場所,女廁所,西嶼鄉公所,0
10016,10016040,赤馬村,X040000054,西嶼鄉立圖書館男廁,,縣市政府,23.58399821,119.5050824,特優級,文化育樂活動場所,男廁所,西嶼鄉公所,0
10016,10016040,內垵村,X040000062,東昌營區無障礙廁所,澎湖縣西嶼鄉內垵村,交通部,23.56862879,119.506681,特優級,觀光地區及風景區,無障礙廁所,澎湖國家風景區管理處北海管理站,0
10016,10016020,湖西村,X020000027,湖西鄉公所殘廁,澎湖縣湖西鄉湖西村43-11號,縣市政府,23.58416045,119.6525073,特優級,,無障礙廁所,湖西鄉公所,0
10016,10016020,湖西村,X020000026,湖西鄉公所女廁,澎湖縣湖西鄉湖西村43-11號,縣市政府,23.58420961,119.6524537,特優級,,女廁所,湖西鄉公所,0
10016,10016020,湖西村,X020000025,湖西鄉公所男廁,澎湖縣湖西鄉湖西村43-11號,縣市政府,23.58420469,119.6524483,特優級,,男廁所,湖西鄉公所,0
10016,10016030,後寮村,X030000074,後寮社區公廁男廁,白沙鄉後寮村45號,縣市政府,23.66706807,119.5750344,優等級,宗教禮儀場所,男廁所,白沙鄉公所,0
10016,10016030,港子村,X030000022,港子社區活動中心女廁,白沙鄉港子村54號,縣市政府,23.64900576,119.5996141,特優級,宗教禮儀場所,女廁所,白沙鄉公所,0
10016,10016020,隘門村,X020000057,隘門沙灘男廁,湖西鄉隘門村79-1號,交通部,23.55482133,119.6383023,特優級,觀光地區及風景區,男廁所,澎湖國家風景區管理處,0
10016,10016010,重慶里,X010000022,台灣中油馬公加油站男廁,澎湖縣馬公市民福路18號,經濟部,23.564964,119.568673,特優級,,男廁所,台灣中油公司馬公站,0
10016,10016060,南港村,X060000014,七美人塚女廁,七美鄉南港村1-4號,交通部,23.19239117,119.4272017,特優級,觀光地區及風景區,女廁所,澎湖國家風景區管理處,0
10016,10016060,南港村,X060000013,七美人塚男廁,七美鄉南港村1-4號,交通部,23.19250951,119.4269443,特優級,觀光地區及風景區,男廁所,澎湖國家風景區管理處,0
10016,10016050,東安村,X050000018,潭門港旅客服務中心殘障,望安鄉東安村1號,交通部,23.36215281,119.5074964,優等級,,無障礙廁所,澎湖國家風景區管理處,0
10016,10016050,東安村,X050000017,潭門港旅客服務中心女廁,望安鄉東安村1號,交通部,23.36210357,119.5074534,優等級,,女廁所,澎湖國家風景區管理處,0
10016,10016050,東安村,X050000016,潭門港旅客服務中心男廁,望安鄉東安村1號,交通部,23.36217251,119.5075178,優等級,,男廁所,澎湖國家風景區管理處,0
10016,10016010,長安里,X010000013,"澎湖公車總站 女廁",馬公市民族路16-1號,縣市政府,23.56687835,119.5644236,特優級,,女廁所,澎湖縣政府公共車船管理處,0
10016,10016020,隘門村,X020000061,澎湖機場地下室女廁,湖西鄉隘門村126-5號,交通部,23.56097783,119.6296978,特優級,,女廁所,交通部民用航空局馬公航空站,0
10016,10016020,隘門村,X020000060,澎湖機場地下室男廁,湖西鄉隘門村126-5號,交通部,23.56103683,119.6298265,特優級,,男廁所,交通部民用航空局馬公航空站,0
10016,10016010,陽明里,X010000306,北辰公有零售市場後性別友善公廁,馬公市北辰街20號,縣市政府,23.57085122,119.5708984,特優級,,性別友善廁所,馬公市公所,0
10016,10016010,陽明里,X010000305,北辰公有零售市場後無障礙公廁,馬公市北辰街20號,縣市政府,23.57083156,119.5708716,特優級,,無障礙廁所,馬公市公所,0
10016,10016010,前寮里,X010000438,三總二樓復健區前無障礙廁所,澎湖縣馬公市前寮里90號,國防部,23.55462463,119.5838642,特優級,,無障礙廁所,三軍總醫院澎湖分院,0
10016,10016010,前寮里,X010000437,三總二樓復健區前公廁,澎湖縣馬公市前寮里90號,國防部,23.55486067,119.5842075,特優級,,混合廁所,三軍總醫院澎湖分院,0
10016,10016010,前寮里,X010000436,三總二樓體檢區前女廁,澎湖縣馬公市前寮里90號,國防部,23.55446727,119.5842075,特優級,,女廁所,三軍總醫院澎湖分院,0
10016,10016010,前寮里,X010000435,三總二樓體檢區前男廁,澎湖縣馬公市前寮里90號,國防部,23.55462463,119.583993,特優級,,男廁所,三軍總醫院澎湖分院,0
10016,10016010,前寮里,X010000434,三總二樓檢驗科前女廁,澎湖縣馬公市前寮里90號,國防部,23.55466397,119.5840788,特優級,,女廁所,三軍總醫院澎湖分院,0
10016,10016010,前寮里,X010000433,三總二樓檢驗科前男廁,澎湖縣馬公市前寮里90號,國防部,23.55448694,119.5838642,特優級,,男廁所,三軍總醫院澎湖分院,0
10016,10016010,前寮里,X010000432,三總二樓門診區無障礙廁所,澎湖縣馬公市前寮里90號,國防部,23.55458529,119.58395,特優級,,無障礙廁所,三軍總醫院澎湖分院,0
10016,10016010,前寮里,X010000431,三總二樓門診區公廁,澎湖縣馬公市前寮里90號,國防部,23.55458529,119.58395,特優級,,混合廁所,三軍總醫院澎湖分院,0
10016,10016010,前寮里,X010000430,三總急診室無障礙廁所,澎湖縣馬公市前寮里90號,國防部,23.55462463,119.5838642,特優級,,無障礙廁所,三軍總醫院澎湖分院,0
10016,10016030,通梁村,X030000078,跨海大橋橋頭公廁女廁,白沙鄉通樑村(大橋往西嶼鄉橋頭旁),交通部,23.65836644,119.554553,特優級,觀光地區及風景區,女廁所,澎湖國家風景區管理處,0
10016,10016030,通梁村,X030000085,通樑社區男廁,白沙鄉通樑村,交通部,23.65617006,119.5575571,特優級,社福機構、集會場所,男廁所,澎湖國家風景區管理處,0
10016,10016030,通梁村,X030000084,通樑社區女廁,白沙鄉通樑村,交通部,23.65618971,119.5575356,特優級,社福機構、集會場所,女廁所,澎湖國家風景區管理處,0
10016,10016030,後寮村,X030000065,後寮遊客服務中心女廁,白沙鄉後寮村104-18號,交通部,23.67072346,119.5707536,特優級,,女廁所,澎湖國家風景區管理處,0
10016,10016030,後寮村,X030000075,後寮社區公廁女廁,白沙鄉後寮村45號,縣市政府,23.66710737,119.5750773,特優級,宗教禮儀場所,女廁所,白沙鄉公所,0
10016,10016060,平和村,X060000009,七美機場候機室無障礙廁,七美鄉平和村55號,交通部,23.21220208,119.4177818,特優級,,無障礙廁所,交通部民用航空局七美航空站,0
10016,10016050,中社村,X050000025,望安機場候機室女廁,望安鄉中社村,交通部,23.3675107,119.5019388,特優級,,女廁所,交通部民用航空局望安航空站,0
10016,10016050,中社村,X050000024,望安機場候機室男廁,望安鄉中社村,交通部,23.36760426,119.5018154,特優級,,男廁所,交通部民用航空局望安航空站,0
10016,10016010,中興里,X010000093,救國團青年活動中心女廁,馬公市介壽路11號,其他,23.56851078,119.5637155,特優級,社福機構、集會場所,女廁所,救國團總部,0
10016,10016030,港子村,X030000021,港子社區活動中心男廁,白沙鄉港子村54號,縣市政府,23.64900576,119.5996571,特優級,宗教禮儀場所,男廁所,白沙鄉公所,0
10016,10016020,林投村,X020000114,林投公園殘障(南側),湖西鄉林投公園1-1號,交通部,23.56023041,119.642272,特優級,公園,無障礙廁所,澎湖國家風景區管理處,0
10016,10016020,林投村,X020000113,林投公園女廁(南側),湖西鄉林投村1-1號,交通部,23.55983703,119.6427441,特優級,公園,女廁所,澎湖國家風景區管理處,0
10016,10016060,南港村,X060000011,七美旅客服務中心女廁,澎湖縣七美鄉南港村南滬59號,交通部,23.195778,119.419248,特優級,觀光地區及風景區,女廁所,澎湖國家風景區管理處,0
10016,10016030,赤崁村,X030000043,赤崁漁港加油站殘障,澎湖縣白沙鄉赤崁村37號,其他,23.66687154,119.6026826,特優級,,無障礙廁所,中油公司,0
10016,10016030,赤崁村,X030000042,赤崁漁港加油站男廁,澎湖縣白沙鄉大赤崁村37號,其他,23.66687154,119.6026826,特優級,,男廁所,中油公司,0
10016,10016030,赤崁村,X030000041,赤崁漁港加油站女廁,白沙鄉赤崁村37號,其他,23.66752991,119.6029723,特優級,,女廁所,中油公司,0
10016,10016010,長安里,X010000014,澎湖公車總站殘障,馬公市民族路16-1號,縣市政府,23.56698653,119.5644343,特優級,,無障礙廁所,澎湖縣政府公共車船管理處,0
10016,10016060,南港村,X060000010,七美旅客服務中心男廁,澎湖縣七美鄉南港村南滬59號,交通部,23.195778,119.419248,特優級,觀光地區及風景區,男廁所,澎湖國家風景區管理處,0
10016,10016010,虎井里,X010000561,虎井活動中心二樓女廁,澎湖縣馬公市虎井里,縣市政府,23.48653473,119.5162082,優等級,社福機構、集會場所,女廁所,馬公市公所,0
10016,10016010,虎井里,X010000560,虎井活動中心二樓男廁,澎湖縣馬公市虎井里,縣市政府,23.48653473,119.5161116,優等級,社福機構、集會場所,男廁所,馬公市公所,0
